DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/20/2014,8:00,BRONX,10454,40.8053681,-73.9218942,"(40.8053681, -73.9218942)",EAST 134 STREET,BROWN PLACE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,354681,PASSENGER VEHICLE,UNKNOWN,,,
06/19/2014,9:15,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,354076,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2014,2:00,BRONX,10454,40.8069664,-73.9116661,"(40.8069664, -73.9116661)",JACKSON AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,354066,PASSENGER VEHICLE,UNKNOWN,,,
06/19/2014,9:45,BRONX,10454,40.8077033,-73.9295459,"(40.8077033, -73.9295459)",BRUCKNER BOULEVARD,LINCOLN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,354075,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2014,20:50,BRONX,10454,40.8042575,-73.9192912,"(40.8042575, -73.9192912)",SAINT ANNS AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,,,,354678,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2014,6:21,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,354074,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
06/18/2014,9:30,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,354069,VAN,OTHER,,,
06/18/2014,10:20,BRONX,10454,40.8081338,-73.9165881,"(40.8081338, -73.9165881)",SAINT ANNS AVENUE,EAST 140 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,354064,OTHER,SPORT UTILITY / STATION WAGON,,,
06/18/2014,13:35,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,354068,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/17/2014,10:20,BRONX,10454,40.8016264,-73.9096721,"(40.8016264, -73.9096721)",WALNUT AVENUE,EAST 136 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,354072,PASSENGER VEHICLE,PICK-UP TRUCK,,,
06/17/2014,14:00,BRONX,10454,40.8071531,-73.9082053,"(40.8071531, -73.9082053)",EAST 142 STREET,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352879,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/16/2014,12:32,BRONX,10454,40.8042575,-73.9192912,"(40.8042575, -73.9192912)",SAINT ANNS AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352875,OTHER,SPORT UTILITY / STATION WAGON,,,
06/16/2014,16:00,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,352874,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/16/2014,10:00,BRONX,10454,40.8049049,-73.9188208,"(40.8049049, -73.9188208)",EAST 135 STREET,SAINT ANNS AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,352339,PASSENGER VEHICLE,UNKNOWN,,,
06/14/2014,15:09,BRONX,10454,40.8107277,-73.9246479,"(40.8107277, -73.9246479)",EAST 139 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352334,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/14/2014,18:40,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352335,PASSENGER VEHICLE,UNKNOWN,,,
06/14/2014,14:49,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,354071,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/13/2014,9:00,BRONX,10454,40.8059881,-73.9214492,"(40.8059881, -73.9214492)",EAST 135 STREET,BROWN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352328,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/13/2014,10:25,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Prescription Medication,,,350769,OTHER,PASSENGER VEHICLE,OTHER,,
06/13/2014,14:45,BRONX,10454,40.808722,-73.9138853,"(40.808722, -73.9138853)",BEEKMAN AVENUE,OAK TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,352329,PASSENGER VEHICLE,UNKNOWN,,,
06/12/2014,19:00,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,350767,UNKNOWN,,,,
06/12/2014,16:15,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,350765,OTHER,PASSENGER VEHICLE,,,
06/11/2014,13:00,BRONX,10454,40.8010532,-73.9102472,"(40.8010532, -73.9102472)",EAST 135 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,350243,UNKNOWN,PASSENGER VEHICLE,,,
06/11/2014,8:10,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BROWN PLACE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,350240,PASSENGER VEHICLE,UNKNOWN,,,
06/09/2014,22:03,BRONX,10454,40.8040453,-73.9072235,"(40.8040453, -73.9072235)",EAST 140 STREET,WALNUT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,349200,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/09/2014,8:00,BRONX,10454,40.8095759,-73.9180493,"(40.8095759, -73.9180493)",EAST 141 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,348655,UNKNOWN,PASSENGER VEHICLE,,,
06/07/2014,7:10,BRONX,10454,40.8069664,-73.9116661,"(40.8069664, -73.9116661)",JACKSON AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,347648,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
06/07/2014,22:15,BRONX,10454,40.8107277,-73.9246479,"(40.8107277, -73.9246479)",EAST 139 STREET,ALEXANDER AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,348147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/07/2014,5:30,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,347654,PASSENGER VEHICLE,TAXI,,,
06/05/2014,12:15,BRONX,10454,40.80565,-73.9206152,"(40.80565, -73.9206152)",BROOK AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,346587,PASSENGER VEHICLE,UNKNOWN,,,
06/05/2014,6:00,BRONX,10454,40.8026684,-73.9156089,"(40.8026684, -73.9156089)",EAST 134 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,346584,TAXI,SPORT UTILITY / STATION WAGON,,,
06/04/2014,12:35,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,346582,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/04/2014,16:09,BRONX,10454,40.7998519,-73.9114588,"(40.7998519, -73.9114588)",EAST 133 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,346097,PASSENGER VEHICLE,UNKNOWN,,,
06/03/2014,11:20,BRONX,10454,40.80565,-73.9206152,"(40.80565, -73.9206152)",EAST 135 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,345439,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/03/2014,22:00,BRONX,10454,40.8082068,-73.907839,"(40.8082068, -73.907839)",SOUTHERN BOULEVARD,SAINT MARYS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,346093,PASSENGER VEHICLE,UNKNOWN,,,
06/03/2014,8:10,BRONX,10454,40.8075069,-73.9270031,"(40.8075069, -73.9270031)",EAST 134 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,345438,PASSENGER VEHICLE,UNKNOWN,,,
06/02/2014,0:05,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,348146,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/02/2014,11:55,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,346095,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/01/2014,18:00,BRONX,10454,40.8080364,-73.9111011,"(40.8080364, -73.9111011)",JACKSON AVENUE,EAST 142 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,344847,TAXI,PASSENGER VEHICLE,,,
06/01/2014,12:30,BRONX,10454,40.8083782,-73.9290539,"(40.8083782, -73.9290539)",EAST 134 STREET,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,344298,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/31/2014,13:32,BRONX,10454,40.8030888,-73.9164474,"(40.8030888, -73.9164474)",,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,,,,,343793,PASSENGER VEHICLE,,,,
05/30/2014,4:12,BRONX,10454,40.8082068,-73.907839,"(40.8082068, -73.907839)",SOUTHERN BOULEVARD,SAINT MARY'S STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,343279,PASSENGER VEHICLE,,,,
05/30/2014,10:34,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,343792,PASSENGER VEHICLE,OTHER,,,
05/30/2014,7:45,BRONX,10454,40.8095759,-73.9180493,"(40.8095759, -73.9180493)",BROOK AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,343278,MOTORCYCLE,PASSENGER VEHICLE,,,
05/30/2014,8:00,BRONX,10454,40.8135129,-73.9196629,"(40.8135129, -73.9196629)",WILLIS AVENUE,EAST 145 STREET,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,344845,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/29/2014,17:45,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,343282,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
05/28/2014,17:00,BRONX,10454,40.8119414,-73.9255532,"(40.8119414, -73.9255532)",3 AVENUE,EAST 140 STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,Unspecified,,,342773,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/28/2014,18:00,BRONX,10454,40.8096976,-73.9156325,"(40.8096976, -73.9156325)",SAINT ANNS AVENUE,EAST 142 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,342767,UNKNOWN,,,,
05/28/2014,17:30,BRONX,10454,40.7992568,-73.9120592,"(40.7992568, -73.9120592)",EAST 132 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,342769,PASSENGER VEHICLE,OTHER,,,
05/28/2014,8:24,BRONX,10454,40.8092668,-73.9085311,"(40.8092668, -73.9085311)",EAST 144 STREET,WALES AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,342770,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/28/2014,5:00,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,342759,VAN,,,,
05/28/2014,16:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,342768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/27/2014,20:10,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,342765,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/26/2014,20:00,BRONX,10454,40.811651,-73.914474,"(40.811651, -73.914474)",EAST 145 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,341627,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/26/2014,13:55,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,341623,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/24/2014,20:18,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,341624,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/24/2014,17:10,BRONX,10454,40.8035576,-73.9118331,"(40.8035576, -73.9118331)",EAST 137 STREET,WILLOW AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,340809,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/24/2014,17:10,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,341626,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/23/2014,11:30,BRONX,10454,40.8035576,-73.9118331,"(40.8035576, -73.9118331)",WILLOW AVENUE,EAST 137 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,339854,PASSENGER VEHICLE,UNKNOWN,,,
05/23/2014,16:25,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,340341,BUS,MOTORCYCLE,,,
05/22/2014,15:55,BRONX,10454,40.80565,-73.9206152,"(40.80565, -73.9206152)",EAST 135 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,339852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/20/2014,21:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,339306,OTHER,UNKNOWN,,,
05/20/2014,15:03,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,338802,PASSENGER VEHICLE,,,,
05/20/2014,16:16,BRONX,10454,40.8060668,-73.9090412,"(40.8060668, -73.9090412)",BRUCKNER BOULEVARD,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,341628,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/20/2014,16:45,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",WILLIS AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,338804,SPORT UTILITY / STATION WAGON,BUS,,,
05/20/2014,18:10,BRONX,10454,40.8058254,-73.9092546,"(40.8058254, -73.9092546)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,338803,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/19/2014,7:50,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,337672,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/19/2014,8:53,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,337674,PASSENGER VEHICLE,UNKNOWN,,,
05/18/2014,1:05,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,337670,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/17/2014,16:10,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,337076,SPORT UTILITY / STATION WAGON,,,,
05/17/2014,11:46,BRONX,10454,40.8087895,-73.9161827,"(40.8087895, -73.9161827)",EAST 141 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,337072,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/16/2014,17:50,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",ALEXANDER AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,336567,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/16/2014,21:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,337669,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
05/16/2014,14:10,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,,,,,336061,PASSENGER VEHICLE,,,,
05/16/2014,5:40,BRONX,10454,40.8035538,-73.914706,"(40.8035538, -73.914706)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,336058,SPORT UTILITY / STATION WAGON,,,,
05/16/2014,10:45,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,342772,OTHER,PASSENGER VEHICLE,,,
05/16/2014,13:20,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,336064,PASSENGER VEHICLE,,,,
05/15/2014,16:35,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,335561,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/15/2014,13:00,BRONX,10454,40.8078095,-73.9238384,"(40.8078095, -73.9238384)",WILLIS AVENUE,EAST 136 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,336568,SCOOTER,,,,
05/14/2014,8:55,BRONX,10454,40.8061626,-73.9279799,"(40.8061626, -73.9279799)",EAST 132 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,335559,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/14/2014,15:50,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,335014,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2014,5:45,BRONX,10454,40.8088101,-73.9106919,"(40.8088101, -73.9106919)",SAINT MARYS STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,335011,OTHER,UNKNOWN,,,
05/13/2014,7:00,BRONX,10454,40.8077033,-73.9295459,"(40.8077033, -73.9295459)",BRUCKNER BOULEVARD,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,334433,PASSENGER VEHICLE,UNKNOWN,,,
05/12/2014,18:00,BRONX,10454,40.8042575,-73.9192912,"(40.8042575, -73.9192912)",SAINT ANNS AVENUE,EAST 134 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,334434,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/12/2014,11:45,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",SAINT ANNS AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,333860,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/12/2014,16:10,BRONX,10454,40.8125986,-73.923273,"(40.8125986, -73.923273)",EAST 142 STREET,ALEXANDER AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,333861,PASSENGER VEHICLE,,,,
05/12/2014,18:41,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",EAST 140 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,333862,UNKNOWN,PASSENGER VEHICLE,,,
05/11/2014,18:10,BRONX,10454,40.8048719,-73.9149956,"(40.8048719, -73.9149956)",CYPRESS AVENUE,EAST 137 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,333858,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/11/2014,18:50,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,333367,OTHER,PASSENGER VEHICLE,,,
05/10/2014,21:04,BRONX,10454,40.8050798,-73.9109118,"(40.8050798, -73.9109118)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,333857,PASSENGER VEHICLE,UNKNOWN,,,
05/10/2014,12:00,BRONX,10454,40.8043441,-73.9215703,"(40.8043441, -73.9215703)",BRUCKNER BOULEVARD,BROOK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,333365,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/10/2014,22:10,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,333364,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/09/2014,10:20,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",BRUCKNER BOULEVARD,EAST 140 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,332941,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/09/2014,14:24,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,332942,PASSENGER VEHICLE,BICYCLE,,,
05/09/2014,7:00,BRONX,10454,40.8088565,-73.9301335,"(40.8088565, -73.9301335)",3 AVENUE,EAST 134 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,332940,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
05/08/2014,17:25,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,331963,VAN,VAN,,,
05/08/2014,16:10,BRONX,10454,40.8010532,-73.9102472,"(40.8010532, -73.9102472)",EAST 135 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,331962,UNKNOWN,PASSENGER VEHICLE,,,
05/07/2014,18:21,BRONX,10454,40.8042214,-73.9113374,"(40.8042214, -73.9113374)",EAST 138 STREET,WILLOW AVENUE,,1,0,0,0,0,0,1,0,Oversized Vehicle,Oversized Vehicle,,,,331957,OTHER,PASSENGER VEHICLE,,,
05/06/2014,8:35,BRONX,10454,40.8055589,-73.9124084,"(40.8055589, -73.9124084)",EAST 139 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,330835,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/06/2014,12:00,BRONX,10454,40.8060668,-73.9090412,"(40.8060668, -73.9090412)",BRUCKNER BOULEVARD,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,330837,PASSENGER VEHICLE,UNKNOWN,,,
05/05/2014,8:31,BRONX,10454,40.8084079,-73.9088357,"(40.8084079, -73.9088357)",SAINT MARYS STREET,WALES AVENUE,,6,0,0,0,0,0,6,0,Unspecified,Unspecified,,,,330839,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
